value,built,penalty,effectiveness,component,route,hub,disposition,target,loc,engines,trpc_fetch,charts,inputs,tables,pdf,ai,routed,linked,in_live,integrity_flags,gaps,upgrade_to_9_10
2.5,4.0,1.5,1.1,ComboDetail,/portal/tax-combos/:id,Tax Strategy,UPGRADE or fold into library,/portal/tax-command,733,,0,19,2,0,0,0,True,False,True,frozen-chart,"chart memo has empty deps — the graph never changes when inputs change ; math inlined in the component — untestable, un-reusable, cannot be called by the AI brain ; no live data — nothing persists, no client record ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
2.5,4.0,1.5,1.1,SecretDetail,/portal/secret-secrets/:id,Education & Knowledge,UPGRADE or fold into library,/portal/education,698,,0,16,2,0,0,0,True,False,True,frozen-chart,"chart memo has empty deps — the graph never changes when inputs change ; math inlined in the component — untestable, un-reusable, cannot be called by the AI brain ; no live data — nothing persists, no client record ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
2.5,2.9,0.4,1.1,RussellNumber,/portal/russell-number,Cross-Cutting Reference Library,UPGRADE or fold into library,/portal/library,208,,2,0,0,0,0,0,True,False,True,ts-nocheck,"type checking disabled on the file ; math inlined in the component — untestable, un-reusable, cannot be called by the AI brain ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
2.5,2.5,0.0,1.1,AcceptInvite,/invite,"Public, Marketing & Legal",UPGRADE or fold into library,/,104,,1,0,0,0,0,0,True,False,True,,static — no motion or cinematic treatment ; weak call-to-action ; thin copy,"apply the CinematicEngine treatment (Ken Burns + breath-locked bloom) ; add a primary CTA into the portal funnel ; expand copy: proof, mechanism, outcome"
2.5,2.5,0.0,2.5,SpecialtyIndexPage,/for,"Public, Marketing & Legal",UPGRADE or fold into library,/,40,careerEngine,1,0,0,0,0,0,True,True,True,,static — no motion or cinematic treatment ; weak call-to-action ; thin copy,"apply the CinematicEngine treatment (Ken Burns + breath-locked bloom) ; add a primary CTA into the portal funnel ; expand copy: proof, mechanism, outcome"
2.2,3.8,1.6,2.2,TheStrategyTable,/portal/the-strategy-table,Cross-Cutting Reference Library,UPGRADE or fold into library,/portal/library,289,policyMechanics,0,2,6,0,0,0,True,True,True,ts-nocheck|fabricated-constant,"type checking disabled on the file ; carries invented constants marked Simplified/Assumed in place of real limits ; no live data — nothing persists, no client record ; no client-ready export ; invisible to the AI brain",add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it
2.2,2.2,0.0,1.0,STRTaxEliminatorPage,/portal/str-tax-eliminator,Real Estate Intelligence,UPGRADE or fold into library,/portal/real-estate-mogul,268,,0,0,6,2,0,0,True,False,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
2.2,2.2,0.0,1.0,ComboRecommender,/portal/strategy-combos,AI Brain & Intelligence,UPGRADE or fold into library,/portal/ai-brain-hub,229,,1,0,5,0,0,0,True,False,True,,no real computation — display-only ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
2.2,2.2,0.0,1.0,MortgageKillerV2Page,/portal/mortgage-killer-v2,Mortgage & Debt Elimination,MERGE into canonical version,MortgageKiller,202,,0,0,7,2,0,0,True,False,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
2.2,2.2,0.0,1.0,SiteHealth,/portal/site-health,Cross-Cutting Reference Library,UPGRADE or fold into library,/portal/library,115,,4,0,0,2,0,0,True,False,True,,no real computation — display-only ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
2.2,2.2,0.0,1.0,CarrierRatings,/portal/carrier-rates,"Insurance, Annuity & Carrier",UPGRADE or fold into library,/portal/carrier-command,95,,3,0,1,2,0,0,True,False,True,,no real computation — display-only ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
2.0,2.4,0.4,2.0,PetSystem,/portal/pet,Engagement & Behavioral,UPGRADE or fold into library,/portal/engagement,443,,4,0,1,0,0,0,True,True,True,ts-nocheck,type checking disabled on the file ; no real computation — display-only ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it"
2.0,2.4,0.4,0.9,DailyDiscovery,/portal/daily-discovery,"Discovery, Calibration & Onboarding",UPGRADE or fold into library,/portal/onboarding,407,,3,0,0,0,0,0,True,False,True,ts-nocheck,type checking disabled on the file ; no real computation — display-only ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
